PROSOFT : ProSoft 7.4
CRUISE-ID : mc497
OPERATOR : gianluca
LATITUDE : Missing
LONGITUDE : Missing
ZONE : Missing
COMMENT : 6/8
STATION-ID : Missing
CAST : A
TIME-STAMP : Tue Aug 21 10:30:59 2001
MODE : PROVIEW
PRESSURE-TARE : 0.000000
TIMETAG : OFF
PROFILER : WET
REFERENCE : WET
PRO-DARK : OFF
REF-DARK : OFF
PRO-ID : PRO0029
REF-ID : REF0045
PROCESSING_LEVEL : 4
FILE_CREATION_TIME : 17-Jul-2003 16:33:02
DEGLITCH_PRODAT : OFF
DEGLITCH_REFDAT : OFF
PRES_TARE_CORRECTED : 0.34594
BIN_INTERVAL : 1m
BIN_WIDTH : 0.5m
TIME_INTERVAL : 2sec
TIME_WIDTH : 1sec
WAVEL_INTERP : 0nm
INTEGRATION_POINTS : 5
REFLECTION_ALBEDO : 0.043
REFLECTANCE_INDEX : 0.021
REFRACTIVE_INDEX : 1.345

Level 4 Product: K Values
K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	
30.00000000	0.10587643	0.09885630	0.07949275	0.06740422	0.06266636	0.07246012	0.08017037	0.09354397	0.15501397	0.10054544	0.03574861	0.06440473	0.06877903	
31.00000000	0.10757042	0.10037037	0.08038966	0.06798528	0.06294823	0.07258064	0.08023300	0.09349807	0.15432301	0.09551807	0.04559298	0.06767538	0.07003217	
32.00000000	0.10860874	0.10124783	0.08070127	0.06818573	0.06317193	0.07272890	0.08017479	0.09321101	0.15193446	0.09066531	0.06050783	0.07342052	0.07178940	
33.00000000	0.11053745	0.10310282	0.08254553	0.07022858	0.06543908	0.07493713	0.08246456	0.09544874	0.15154427	0.08782356	0.06690408	0.07734777	0.07391418	
34.00000000	0.11108259	0.10338971	0.08203183	0.06927346	0.06421721	0.07352180	0.08081868	0.09346985	0.14791105	0.08347135	0.06346820	0.07491457	0.07208302	
35.00000000	0.11126005	0.10332483	0.08158810	0.06866561	0.06352061	0.07290187	0.08036573	0.09307153	0.14689886	0.08029787	0.06224938	0.07393645	0.07117529	
36.00000000	0.11151023	0.10369368	0.08215733	0.06954843	0.06458039	0.07423704	0.08211170	0.09521099	0.14880449	0.07928418	0.06347146	0.07469090	0.07206656	
37.00000000	0.10796398	0.10046854	0.07960889	0.06747825	0.06296548	0.07254472	0.08022533	0.09339259	0.14502447	0.07592185	0.06523377	0.07347760	0.07030434	
38.00000000	0.10725083	0.10026183	0.08073603	0.06930474	0.06530992	0.07464032	0.08241471	0.09551190	0.14417373	0.07566980	0.07040512	0.07591362	0.07123476	
39.00000000	0.10792272	0.10068894	0.08109717	0.06942686	0.06543692	0.07482346	0.08287741	0.09594272	0.14348721	0.07456737	0.08071674	0.07908819	0.07175035	
40.00000000	0.10851567	0.10101483	0.08165327	0.07008525	0.06629218	0.07630275	0.08507512	0.09854015	0.14566346	0.07544101	0.09684380	0.08567309	0.07422652	
41.00000000	0.10656639	0.09892011	0.08009836	0.06904031	0.06566378	0.07657477	0.08618334	0.10015782	0.14693585	0.07504933	0.10794317	0.08958277	0.07517306	
42.00000000	0.09859889	0.09111063	0.07322291	0.06301476	0.06036121	0.07198567	0.08187420	0.09630740	0.14155948	0.07069663	0.10807777	0.08626995	0.07095316	
43.00000000	0.09092581	0.08378037	0.06697935	0.05755876	0.05559087	0.06728351	0.07698399	0.09182037	0.13357454	0.06456298	0.09520857	0.07806700	0.06518285	
44.00000000	0.08786266	0.08063391	0.06397580	0.05468821	0.05295560	0.06450586	0.07411057	0.09129175	0.12854011	0.06185653	0.07990144	0.07056249	0.06126905	
45.00000000	0.08876144	0.08071356	0.06360589	0.05412716	0.05228601	0.06369158	0.07315351	0.09178927	0.12398915	0.06063015	0.06236773	0.06380280	0.05079623	
46.00000000	0.09547684	0.08377816	0.06592967	0.05625243	0.05389852	0.06465618	0.07378919	0.09209932	0.12220153	0.06072765	0.03255903	0.05392697	0.05222701	
47.00000000	0.10349517	0.08874926	0.06992035	0.06011115	0.05719086	0.06746661	0.07636061	0.09305728	0.12317010	0.06207330	0.00947324	0.04833635	0.05641441	
48.00000000	0.10787726	0.09265791	0.07243168	0.06230049	0.05891143	0.06880161	0.07745349	0.09183379	0.12331907	0.06161603	0.00269584	0.04736966	0.06177470	
49.00000000	0.10812498	0.09484983	0.07338795	0.06286909	0.05918557	0.06868088	0.07712121	0.09107606	0.12154610	0.06111921	0.01039229	0.05147276	0.06777536	
50.00000000	0.10579614	0.09646128	0.07331019	0.06215230	0.05856845	0.06778164	0.07600726	0.08967816	0.11738297	0.06063792	0.02920530	0.05943130	0.06178307	
51.00000000	0.11255230	0.10824616	0.07838754	0.06588519	0.06185025	0.07010193	0.07771930	0.09056176	0.11379196	0.06320408	0.04612561	0.06685999	0.06551076	
52.00000000	0.12902013	0.12690637	0.08958422	0.07478847	0.06979607	0.07688897	0.08761916	0.09547512	0.11478229	0.06828671	0.05594070	0.07710115	0.07310969	
53.00000000	0.14828058	0.14481107	0.10230098	0.08475157	0.07853968	0.08460609	0.10320001	0.10152365	0.11706706	0.07682564	0.06799914	0.08689921	0.08171085	
54.00000000	0.16508395	0.15695838	0.11400266	0.09459640	0.08755110	0.09251556	0.11447864	0.10871810	0.12046274	0.08562847	0.07712139	0.09277008	0.08917100	
55.00000000	0.17169505	0.15888013	0.12000866	0.09995375	0.09274724	0.09751180	0.11789375	0.11419573	0.12545496	0.09347132	0.07688218	0.09311638	0.09285693	
56.00000000	0.16270386	0.14988858	0.11640963	0.09582594	0.08911588	0.09442029	0.10830157	0.11243065	0.12685757	0.07337073	0.07395001	0.08598182	0.08964560	
57.00000000	0.14537883	0.13428012	0.13029612	0.08580921	0.08015477	0.08651911	0.09472259	0.10635001	0.12140707	0.06171348	0.07298138	0.07989545	0.08288564	
58.00000000	0.12758340	0.11765131	0.13630200	0.07317989	0.06853402	0.07626375	0.08494430	0.09738644	0.10466797	0.07535964	0.07614526	0.07587739	0.07440050	
59.00000000	0.11963536	0.10945808	0.13137572	0.06589832	0.06188816	0.07248529	0.07921258	0.09178163	0.09164622	0.08848919	0.08293365	0.07681539	0.07009132	
60.00000000	0.13062310	0.12049325	0.12513159	0.07250872	0.06793466	0.08005868	0.08490745	0.09724741	0.09804125	0.11340144	0.08955834	0.08415611	0.07664207	
